sku,sector,material,movimiento,hora_inicio,hora_fin,costo_propio,costo_overflow,sim_id
548078,AEROSOL,548078,Salida,28606.8021978022,140048.6043956012,51073.8675,0,2
959948,HPC,959948,Entrada,75930.0,140143.9890109854,51073.8675,0,2
548078,AEROSOL,548078,Salida,28606.8021978022,140168.60439560117,51073.8675,0,2
959948,HPC,959948,Entrada,140143.9890109854,140335.94505494146,51073.8675,0,2
960631,HPC,960631,Entrada,140206.30769230408,140398.26373626015,51073.8675,0,2
560806,HPC,560806,Salida,9256.61538461537,140405.23076922746,51073.8675,0,2
960631,HPC,960631,Entrada,140268.6263736228,140520.58241757887,51073.8675,0,2
960631,HPC,960631,Entrada,140330.9450549415,140524.0549450514,51073.8675,0,2
960631,HPC,960631,Entrada,140393.26373626018,140586.37362637013,51073.8675,0,2
234443,FOODS,234443,Salida,77613.0,140694.80219779865,51073.8675,0,2
548078,AEROSOL,548078,Salida,28606.8021978022,140708.60439560114,51073.8675,0,2
960631,HPC,960631,Entrada,140455.58241757887,140708.69230768882,51073.8675,0,2
960631,HPC,960631,Entrada,140517.9010988976,140771.0109890075,51073.8675,0,2
52861,FOODS,52861,Entrada,75870.7582417583,140838.15384615024,51073.8675,0,2
156403,FOODS,156403,Salida,81401.25274725191,140932.50549450133,51073.8675,0,2
551395,HPC,551395,Entrada,128895.90109889806,140964.39560439193,51073.8675,0,2
23447,FOODS,23447,Entrada,116790.79120878961,141117.60439560146,51073.8675,0,2
117976,HPC,117976,Entrada,41395.35164835165,141254.23076922685,51073.8675,0,2
560806,HPC,560806,Salida,9256.61538461537,141305.23076922743,51073.8675,0,2
548078,AEROSOL,548078,Salida,28606.8021978022,141428.6043956011,51073.8675,0,2
156407,FOODS,156407,Salida,81401.25274725191,141621.0769230727,51073.8675,0,2
156403,FOODS,156403,Salida,81401.25274725191,141832.50549450127,51073.8675,0,2
560806,HPC,560806,Salida,9256.61538461537,141905.2307692274,51073.8675,0,2
156407,FOODS,156407,Salida,81401.25274725191,142042.23076922653,51073.8675,0,2
560806,HPC,560806,Salida,9256.61538461537,142205.23076922738,51073.8675,0,2
548078,AEROSOL,548078,Salida,28606.8021978022,142328.60439560105,51073.8675,0,2
156407,FOODS,156407,Salida,81401.25274725191,142343.38461538035,51073.8675,0,2
560806,HPC,560806,Salida,9256.61538461537,142625.23076922735,51073.8675,0,2
200407,FOODS,200407,Salida,81401.25274725191,142912.5054945012,51073.8675,0,2
948892,HPC,948892,Salida,9256.61538461537,142925.23076922735,51073.8675,0,2
222874,FOODS,222874,Salida,81401.25274725191,143152.50549450118,51073.8675,0,2
548078,AEROSOL,548078,Salida,28606.8021978022,143408.604395601,51073.8675,0,2
553285,FOODS,553285,Salida,81401.25274725191,143452.50549450118,51073.8675,0,2
224668,HPC,224668,Entrada,55959.0,143528.208791204,51073.8675,0,2
548078,AEROSOL,548078,Salida,28606.8021978022,143648.60439560097,51073.8675,0,2
117976,HPC,117976,Entrada,137346.71428571045,143657.51648351233,51073.8675,0,2
61670,HPC,61670,Entrada,143528.208791204,143722.47252746776,51073.8675,0,2
52428,FOODS,52428,Entrada,42159.0,143770.02197801787,51073.8675,0,2
61670,HPC,61670,Entrada,143590.5274725227,143784.79120878645,51073.8675,0,2
224668,HPC,224668,Entrada,143652.8461538414,143907.10989010517,51073.8675,0,2
548078,AEROSOL,548078,Salida,28606.8021978022,143948.60439560097,51073.8675,0,2
89688,FOODS,89688,Entrada,143770.02197801787,143996.78021977612,51073.8675,0,2
956596,HPC,956596,Entrada,27819.0,144060.26923076579,51073.8675,0,2
958584,HPC,958584,Entrada,50578.0,144202.04395603942,51073.8675,0,2
89686,FOODS,89686,Salida,55277.80219780341,144219.60439560085,51073.8675,0,2
958584,HPC,958584,Entrada,144060.26923076579,144254.53296702955,51073.8675,0,2
117970,HPC,117970,Entrada,85299.0109890099,144369.48351647911,51073.8675,0,2
948892,HPC,948892,Salida,9256.61538461537,144425.23076922726,51073.8675,0,2
958584,HPC,958584,Entrada,144247.2252747219,144500.5274725241,51073.8675,0,2
89688,FOODS,89688,Entrada,129759.10989010695,144502.40659340285,51073.8675,0,2
958584,HPC,958584,Entrada,144202.04395603942,144635.34615384162,51073.8675,0,2
553285,FOODS,553285,Salida,71336.80219780153,144738.6043955996,51073.8675,0,2
203034,FOODS,203034,Entrada,103539.15384615136,144807.0989010941,51073.8675,0,2
199913,FOODS,199913,Salida,101561.80219780063,144871.62637362236,51073.8675,0,2
958584,HPC,958584,Entrada,144326.6813186768,144941.13736263284,51073.8675,0,2
117970,HPC,117970,Entrada,136785.84615384214,144954.34065933625,51073.8675,0,2
560806,HPC,560806,Salida,88340.80219780054,145062.60439559957,51073.8675,0,2
34493,FOODS,34493,Entrada,29397.19780219782,145177.5714285679,51073.8675,0,2
942468,HPC,942468,Salida,64001.802197803285,145503.6043956009,51073.8675,0,2
234443,FOODS,234443,Salida,140694.80219779865,145516.60439560062,51073.8675,0,2
942466,HPC,942466,Salida,64001.802197803285,145743.60439560088,51073.8675,0,2
560806,HPC,560806,Salida,88340.80219780054,146022.6043955995,51073.8675,0,2
942468,HPC,942468,Salida,64001.802197803285,146043.60439560088,51073.8675,0,2
224668,HPC,224668,Entrada,78657.27472527474,146124.0934065896,51073.8675,0,2
958584,HPC,958584,Entrada,144264.3626373581,146258.81868131406,51073.8675,0,2
560806,HPC,560806,Salida,88340.80219780054,146262.60439559948,51073.8675,0,2
958582,HPC,958582,Entrada,56697.307692307695,146351.29670329174,51073.8675,0,2
956596,HPC,956596,Entrada,144309.54395604058,146483.99999999654,51073.8675,0,2
560806,HPC,560806,Salida,88340.80219780054,146562.60439559948,51073.8675,0,2
117976,HPC,117976,Entrada,137097.43956043565,146647.08791208352,51073.8675,0,2
203044,FOODS,203044,Entrada,76120.03296703305,146653.87912087524,51073.8675,0,2
958584,HPC,958584,Entrada,144184.90659340317,146778.20879120525,51073.8675,0,2
956596,HPC,956596,Entrada,144371.86263735927,146786.31868131523,51073.8675,0,2
224670,HPC,224670,Salida,77142.0,146823.80219779827,51073.8675,0,2
558489,FOODS,558489,Entrada,44055.934065934256,146930.9999999958,51073.8675,0,2
224668,HPC,224668,Entrada,92440.4725274709,146935.7252747206,51073.8675,0,2
117970,HPC,117970,Entrada,136910.48351647955,147060.13186812738,51073.8675,0,2
235316,HPC,235316,Entrada,115137.88461538262,147213.52197801817,51073.8675,0,2
560806,HPC,560806,Salida,88340.80219780054,147342.60439559942,51073.8675,0,2
23560,FOODS,23560,Salida,71336.80219780153,147498.60439559945,51073.8675,0,2
127667,FOODS,127667,Salida,66883.29670329651,147502.39560439088,51073.8675,0,2
926547,HPC,926547,Salida,33479.8021978023,147861.60439560062,51073.8675,0,2
548078,AEROSOL,548078,Salida,28606.8021978022,147968.60439560073,51073.8675,0,2
156398,FOODS,156398,Salida,66883.29670329651,148130.59340658865,51073.8675,0,2
89688,FOODS,89688,Entrada,143832.34065933657,148181.1758241715,51073.8675,0,2
156398,FOODS,156398,Salida,66883.29670329651,148490.59340658862,51073.8675,0,2
956596,HPC,956596,Entrada,144434.181318678,148529.79120878765,51073.8675,0,2
156398,FOODS,156398,Salida,66883.29670329651,148610.59340658862,51073.8675,0,2
156398,FOODS,156398,Salida,66883.29670329651,148850.5934065886,51073.8675,0,2
948892,HPC,948892,Salida,9256.61538461537,149165.23076922697,51073.8675,0,2
156398,FOODS,156398,Salida,66883.29670329651,149210.5934065886,51073.8675,0,2
948892,HPC,948892,Salida,9256.61538461537,149405.23076922697,51073.8675,0,2
156398,FOODS,156398,Salida,66883.29670329651,149750.59340658857,51073.8675,0,2
931906,HPC,931906,Salida,9256.61538461537,149765.23076922694,51073.8675,0,2
23464,FOODS,23464,Entrada,20774.340659340658,149807.26373625992,51073.8675,0,2
117970,HPC,117970,Entrada,136848.16483516086,149936.65934065465,51073.8675,0,2
156398,FOODS,156398,Salida,66883.29670329651,149990.59340658854,51073.8675,0,2
224668,HPC,224668,Entrada,54254.37362637365,150037.62087911583,51073.8675,0,2
191525,FOODS,191525,Salida,71336.80219780153,150113.40659340148,51073.8675,0,2
554116,AEROSOL,554116,Entrada,36914.406593406944,150179.75824175437,51073.8675,0,2
553285,FOODS,553285,Salida,66883.29670329651,150350.5934065885,51073.8675,0,2
975472,FOODS,975472,Entrada,107474.43956043817,150413.40659340282,51073.8675,0,2
23560,FOODS,23560,Salida,66883.29670329651,150710.5934065885,51073.8675,0,2
936655,HPC,936655,Salida,33479.8021978023,150741.60439560044,51073.8675,0,2
6081,FOODS,6081,Entrada,73994.45054945059,150776.64835164405,51073.8675,0,2
24878,FOODS,24878,Salida,71336.80219780153,150955.7142857091,51073.8675,0,2
234443,FOODS,234443,Salida,140694.80219779865,150976.6043956003,51073.8675,0,2
23560,FOODS,23560,Salida,66883.29670329651,151370.59340658845,51073.8675,0,2
169481,FOODS,169481,Salida,42556.802197802666,151478.6043956003,51073.8675,0,2
23560,FOODS,23560,Salida,66883.29670329651,151610.59340658845,51073.8675,0,2
169479,FOODS,169479,Entrada,75434.52747252748,151665.4395604353,51073.8675,0,2
942468,HPC,942468,Salida,22576.802197802197,151838.6043956005,51073.8675,0,2
156415,FOODS,156415,Salida,71336.80219780153,151976.81318680794,51073.8675,0,2
156396,FOODS,156396,Salida,71336.80219780153,151998.6043955992,51073.8675,0,2
958575,HPC,958575,Entrada,67814.6263736264,152076.2802197755,51073.8675,0,2
548078,AEROSOL,548078,Salida,28606.8021978022,152228.6043956005,51073.8675,0,2
156403,FOODS,156403,Salida,66883.29670329651,152371.74725274224,51073.8675,0,2
156403,FOODS,156403,Salida,66883.29670329651,152494.42857142357,51073.8675,0,2
958582,HPC,958582,Entrada,102537.51648351431,152543.53846153346,51073.8675,0,2
23560,FOODS,23560,Salida,66883.29670329651,152630.5934065884,51073.8675,0,2
89688,FOODS,89688,Entrada,143894.65934065526,152683.49450548997,51073.8675,0,2
117976,HPC,117976,Entrada,85361.32967032859,152831.8021977973,51073.8675,0,2
224670,HPC,224670,Salida,111056.80219780031,152838.60439560018,51073.8675,0,2
156403,FOODS,156403,Salida,66883.29670329651,152855.58241757736,51073.8675,0,2
23935,FOODS,23935,Entrada,41997.615384615536,152907.48351647906,51073.8675,0,2
199765,HPC,199765,Salida,78377.0,152994.0659340617,51073.8675,0,2
553285,FOODS,553285,Salida,66883.29670329651,153470.59340658833,51073.8675,0,2
948846,HPC,948846,Salida,31937.0,153518.80219779807,51073.8675,0,2
553285,FOODS,553285,Salida,66883.29670329651,153590.59340658833,51073.8675,0,2
959948,HPC,959948,Entrada,38534.69230769266,153639.1758241717,51073.8675,0,2
560806,HPC,560806,Salida,21557.0,153938.80219779816,51073.8675,0,2
224670,HPC,224670,Salida,111056.80219780031,154038.60439560012,51073.8675,0,2
553285,FOODS,553285,Salida,66883.29670329651,154310.5934065883,51073.8675,0,2
200540,FOODS,200540,Entrada,74414.71428571435,154370.98901098457,51073.8675,0,2
224670,HPC,224670,Salida,111056.80219780031,154458.6043956001,51073.8675,0,2
948892,HPC,948892,Salida,153518.80219779807,154560.60439560024,51073.8675,0,2
918519,FOODS,918519,Entrada,68621.0,154577.71428570943,51073.8675,0,2
234443,FOODS,234443,Salida,140694.80219779865,154936.6043956001,51073.8675,0,2
553550,HPC,553550,Entrada,69701.0,155031.0879120831,51073.8675,0,2
89686,FOODS,89686,Salida,55277.80219780341,155079.6043956002,51073.8675,0,2
89686,FOODS,89686,Salida,55277.80219780341,155139.6043956002,51073.8675,0,2
224670,HPC,224670,Salida,111056.80219780031,155598.60439560004,51073.8675,0,2
224670,HPC,224670,Salida,111056.80219780031,155598.60439560004,51073.8675,0,2
224670,HPC,224670,Salida,111056.80219780031,155658.60439560004,51073.8675,0,2
932035,AEROSOL,932035,Entrada,117881.0219780198,155668.45054944625,51073.8675,0,2
553550,HPC,553550,Entrada,70064.521978022,155815.76373625893,51073.8675,0,2
553550,HPC,553550,Salida,111056.80219780031,155970.68131867694,51073.8675,0,2
156407,FOODS,156407,Entrada,74564.74725274669,156072.48351647836,51073.8675,0,2
548078,AEROSOL,548078,Salida,28606.8021978022,156128.60439560027,51073.8675,0,2
548078,AEROSOL,548078,Salida,28606.8021978022,156188.60439560027,51073.8675,0,2
234423,HPC,234423,Entrada,37724.5494505498,156245.3791208749,51073.8675,0,2
956596,HPC,956596,Entrada,24404.58791208791,156308.96153845734,51073.8675,0,2
117976,HPC,117976,Entrada,137284.39560439176,156375.1978021929,51073.8675,0,2
89686,FOODS,89686,Salida,55277.80219780341,156639.60439560012,51073.8675,0,2
36397,FOODS,36397,Entrada,90234.48351648288,156759.2527472484,51073.8675,0,2
89686,FOODS,89686,Salida,55277.80219780341,156879.60439560012,51073.8675,0,2
958575,HPC,958575,Entrada,85184.68131868013,156915.15384614863,51073.8675,0,2
89686,FOODS,89686,Salida,55277.80219780341,156939.60439560012,51073.8675,0,2
235590,HPC,235590,Entrada,78474.54945054886,156979.0604395554,51073.8675,0,2
224668,HPC,224668,Entrada,46674.72527472573,157045.5274725228,51073.8675,0,2
235316,HPC,235316,Entrada,31996.75274725276,157125.13736263302,51073.8675,0,2
89686,FOODS,89686,Salida,55277.80219780341,157479.6043956001,51073.8675,0,2
198436,FOODS,198436,Entrada,35874.75824175831,157599.40659340212,51073.8675,0,2
36408,FOODS,36408,Salida,73667.0,157628.80219779746,51073.8675,0,2
551994,HPC,551994,Salida,76967.0,157688.80219779766,51073.8675,0,2
553550,HPC,553550,Entrada,155031.0879120831,157746.69780219288,51073.8675,0,2
36397,FOODS,36397,Entrada,75884.8241758242,157773.37362636902,51073.8675,0,2
553550,HPC,553550,Entrada,155093.4065934018,157809.01648351157,51073.8675,0,2
52428,FOODS,52428,Salida,157628.80219779746,157919.40659340186,51073.8675,0,2
89686,FOODS,89686,Salida,55277.80219780341,158379.60439560004,51073.8675,0,2
89686,FOODS,89686,Salida,55277.80219780341,158439.60439560004,51073.8675,0,2
560806,HPC,560806,Salida,2457.296703296704,158464.5934065891,51073.8675,0,2
560806,HPC,560806,Salida,2457.296703296704,159004.59340658906,51073.8675,0,2
560806,HPC,560806,Salida,2457.296703296704,159064.59340658903,51073.8675,0,2
560806,HPC,560806,Salida,2457.296703296704,159064.59340658903,51073.8675,0,2
560806,HPC,560806,Salida,2457.296703296704,159604.593406589,51073.8675,0,2
560806,HPC,560806,Salida,2457.296703296704,159664.593406589,51073.8675,0,2
560806,HPC,560806,Salida,2457.296703296704,159664.593406589,51073.8675,0,2
958582,HPC,958582,Entrada,56634.98901098901,159667.82417581847,51073.8675,0,2
550828,HPC,550828,Entrada,52675.0,159732.28571428018,51073.8675,0,2
23935,FOODS,23935,Entrada,102954.98901098798,159761.780219776,51073.8675,0,2
550828,HPC,550828,Entrada,159732.28571428018,159929.04945054394,51073.8675,0,2
160123,FOODS,160123,Entrada,50095.0,159932.92307691765,51073.8675,0,2
550828,HPC,550828,Entrada,159794.60439559887,159991.36813186263,51073.8675,0,2
971416,HPC,971416,Entrada,65875.0,160091.84615384083,51073.8675,0,2
550828,HPC,550828,Entrada,159856.9230769176,160113.68681318132,51073.8675,0,2
550828,HPC,550828,Entrada,159919.24175823628,160176.00549450004,51073.8675,0,2
169517,FOODS,169517,Salida,157628.80219779746,160230.60439559954,51073.8675,0,2
971416,HPC,971416,Entrada,160091.84615384083,160289.76373625844,51073.8675,0,2
89686,FOODS,89686,Salida,55277.80219780341,160299.60439559992,51073.8675,0,2
224668,HPC,224668,Entrada,46375.0,160343.49450548925,51073.8675,0,2
971416,HPC,971416,Entrada,160154.16483515955,160352.08241757716,51073.8675,0,2
958584,HPC,958584,Entrada,23635.0,160394.56593406154,51073.8675,0,2
971416,HPC,971416,Entrada,160216.48351647824,160474.40109889585,51073.8675,0,2
558489,FOODS,558489,Entrada,159932.92307691765,160500.8901098847,51073.8675,0,2
971416,HPC,971416,Entrada,160278.80219779693,160536.71978021454,51073.8675,0,2
956596,HPC,956596,Entrada,160394.56593406154,160653.63736263296,51073.8675,0,2
89686,FOODS,89686,Salida,55277.80219780341,160659.6043955999,51073.8675,0,2
971416,HPC,971416,Entrada,160341.12087911562,160720.19230768707,51073.8675,0,2
117970,HPC,117970,Entrada,137035.12087911696,160744.769230764,51073.8675,0,2
971415,HPC,971415,Entrada,160403.43956043434,160842.51098900576,51073.8675,0,2
958584,HPC,958584,Entrada,144122.58791208448,160875.89010988575,51073.8675,0,2
224668,HPC,224668,Entrada,160343.49450548925,160902.56593406067,51073.8675,0,2
956596,HPC,956596,Entrada,160706.15934065502,160907.73076922647,51073.8675,0,2
971415,HPC,971415,Entrada,160715.03296702783,160916.60439559928,51073.8675,0,2
89686,FOODS,89686,Salida,55277.80219780341,160959.6043955999,51073.8675,0,2
23464,FOODS,23464,Entrada,12295.230769230766,161074.0109890065,51073.8675,0,2
956596,HPC,956596,Entrada,160768.47802197374,161090.0494505452,51073.8675,0,2
545276,AEROSOL,545276,Salida,8280.978021978011,161186.9560439516,51073.8675,0,2
971415,HPC,971415,Entrada,160652.71428570914,161213.13186812671,51073.8675,0,2
956596,HPC,956596,Entrada,34735.236263736275,161236.86263735793,51073.8675,0,2
199913,FOODS,199913,Entrada,22915.24175824171,161378.84615384164,51073.8675,0,2
89686,FOODS,89686,Salida,55277.80219780341,161439.60439559986,51073.8675,0,2
551551,HPC,551551,Entrada,36235.362637362676,161530.23076922598,51073.8675,0,2
23521,FOODS,23521,Entrada,30355.362637362658,161546.75824175373,51073.8675,0,2
971415,HPC,971415,Entrada,160465.75824175304,161683.8681318629,51073.8675,0,2
89686,FOODS,89686,Salida,55277.80219780341,161799.60439559983,51073.8675,0,2
23521,FOODS,23521,Entrada,28015.362637362592,161849.3846153801,51073.8675,0,2
558441,HPC,558441,Entrada,46795.456043956074,161906.2582417529,51073.8675,0,2
971415,HPC,971415,Entrada,160528.07692307173,161987.34065933543,51073.8675,0,2
224668,HPC,224668,Entrada,160405.81318680794,162043.92307691777,51073.8675,0,2
89686,FOODS,89686,Salida,55277.80219780341,162099.60439559983,51073.8675,0,2
222874,FOODS,222874,Salida,50937.80219780224,162559.60439559884,51073.8675,0,2
222874,FOODS,222874,Salida,50937.80219780224,162619.60439559884,51073.8675,0,2
224126,FOODS,224126,Salida,50937.80219780224,162619.60439559884,51073.8675,0,2
23464,FOODS,23464,Entrada,159995.24175823637,162666.3846153791,51073.8675,0,2
553285,FOODS,553285,Salida,50937.80219780224,163159.6043955988,51073.8675,0,2
24752,FOODS,24752,Salida,71637.80219780181,163159.60439559884,51073.8675,0,2
89686,FOODS,89686,Salida,55277.80219780341,163239.60439559974,51073.8675,0,2
44712,FOODS,44712,Salida,71637.80219780181,163699.6043955988,51073.8675,0,2
156401,FOODS,156401,Salida,71637.80219780181,163699.6043955988,51073.8675,0,2
115903,FOODS,115903,Salida,71637.80219780181,163759.6043955988,51073.8675,0,2
156398,FOODS,156398,Salida,71637.80219780181,164239.60439559878,51073.8675,0,2
200407,FOODS,200407,Salida,71637.80219780181,164239.60439559878,51073.8675,0,2
222874,FOODS,222874,Salida,71637.80219780181,164299.60439559878,51073.8675,0,2
224126,FOODS,224126,Salida,71637.80219780181,164779.60439559876,51073.8675,0,2
553285,FOODS,553285,Salida,71637.80219780181,164779.60439559876,51073.8675,0,2
23556,FOODS,23556,Salida,71637.80219780181,164839.60439559876,51073.8675,0,2
156407,FOODS,156407,Salida,71637.80219780181,164997.58241757675,51073.8675,0,2
23935,FOODS,23935,Entrada,37095.50549450584,165115.50549450074,51073.8675,0,2
191525,FOODS,191525,Salida,71637.80219780181,165295.56043955477,51073.8675,0,2
23560,FOODS,23560,Salida,71637.80219780181,165319.60439559873,51073.8675,0,2
36397,FOODS,36397,Salida,71637.80219780181,165319.60439559873,51073.8675,0,2
958584,HPC,958584,Entrada,40455.53296703353,165389.60439559972,51073.8675,0,2
550828,HPC,550828,Entrada,33595.483516483524,165431.14835164344,51073.8675,0,2
224668,HPC,224668,Entrada,160468.13186812663,165526.24175823628,51073.8675,0,2
199913,FOODS,199913,Entrada,73215.62637362591,165593.49450548884,51073.8675,0,2
235316,HPC,235316,Entrada,115075.56593406392,165690.0494505446,51073.8675,0,2
958582,HPC,958582,Entrada,94855.58241758129,165734.48901098387,51073.8675,0,2
971415,HPC,971415,Entrada,160590.39560439045,165830.81318680776,51073.8675,0,2
156396,FOODS,156396,Salida,71637.80219780181,165859.6043955987,51073.8675,0,2
551551,HPC,551551,Entrada,36297.68131868135,165972.5494505444,51073.8675,0,2
931891,HPC,931891,Salida,76338.0,166299.8021977971,51073.8675,0,2
545271,AEROSOL,545271,Salida,50460.0,166401.8021977964,51073.8675,0,2
235416,HPC,235416,Salida,166299.8021977971,166469.47802197293,51073.8675,0,2
925654,HPC,925654,Salida,77598.0,166539.80219779717,51073.8675,0,2
160119,FOODS,160119,Salida,32700.000000000004,166821.80219779728,51073.8675,0,2
948410,HPC,948410,Salida,166299.8021977971,166921.6043955993,51073.8675,0,2
558487,FOODS,558487,Salida,78198.0,167052.40659340157,51073.8675,0,2
117975,HPC,117975,Salida,30840.0,167061.80219779734,51073.8675,0,2
915597,HPC,915597,Entrada,160530.45054944535,167149.71428570873,51073.8675,0,2
34489,FOODS,34489,Entrada,28077.681318681272,167311.70329669846,51073.8675,0,2
931906,HPC,931906,Salida,166299.8021977971,167341.60439559928,51073.8675,0,2
224668,HPC,224668,Entrada,160592.76923076404,167453.18681318127,51073.8675,0,2
555696,HPC,555696,Salida,166299.8021977971,167581.60439559928,51073.8675,0,2
553550,HPC,553550,Entrada,68638.0,167608.11538460982,51073.8675,0,2
156407,FOODS,156407,Entrada,34215.7142857143,167694.01098900594,51073.8675,0,2
554116,AEROSOL,554116,Entrada,36478.17582417618,167806.38461537976,51073.8675,0,2
553550,HPC,553550,Entrada,167608.11538460982,167815.15384614829,51073.8675,0,2
942466,HPC,942466,Salida,21258.0,167859.8021977974,51073.8675,0,2
553550,HPC,553550,Entrada,167670.4340659285,167872.00549449996,51073.8675,0,2
553550,HPC,553550,Entrada,167732.7527472472,167935.47802197252,51073.8675,0,2
925654,HPC,925654,Salida,166539.80219779717,168181.6043955993,51073.8675,0,2
34493,FOODS,34493,Entrada,28995.714285714283,168294.06593406107,51073.8675,0,2
131454,FOODS,131454,Salida,58080.80219780224,168382.6043955982,51073.8675,0,2
169514,FOODS,169514,Salida,58080.80219780224,168382.6043955982,51073.8675,0,2
203044,FOODS,203044,Entrada,73978.48351648354,168459.52747252217,51073.8675,0,2
925654,HPC,925654,Salida,166539.80219779717,168901.60439559928,51073.8675,0,2
925654,HPC,925654,Salida,166539.80219779717,168901.60439559928,51073.8675,0,2
160123,FOODS,160123,Entrada,10095.82417582416,169014.05494504998,51073.8675,0,2
925654,HPC,925654,Salida,166539.80219779717,169021.60439559928,51073.8675,0,2
23560,FOODS,23560,Salida,52878.80219780248,169420.6043955986,51073.8675,0,2
23593,FOODS,23593,Salida,52878.80219780248,169540.60439559858,51073.8675,0,2
205188,HPC,205188,Salida,82560.80219780185,169582.60439559913,51073.8675,0,2
953204,HPC,953204,Salida,37620.80219780259,169942.60439559942,51073.8675,0,2
551182,HPC,551182,Salida,37620.80219780259,170062.60439559942,51073.8675,0,2
925654,HPC,925654,Salida,166539.80219779717,170101.60439559922,51073.8675,0,2
89687,FOODS,89687,Entrada,47578.51648351649,170190.08791208203,51073.8675,0,2
926547,HPC,926547,Salida,166539.80219779717,170461.6043955992,51073.8675,0,2
24752,FOODS,24752,Salida,52878.80219780248,170620.60439559852,51073.8675,0,2
545277,AEROSOL,545277,Salida,8280.978021978011,170906.95604395104,51073.8675,0,2
36397,FOODS,36397,Salida,52878.80219780248,170980.60439559852,51073.8675,0,2
555777,AEROSOL,555777,Salida,8280.978021978011,171266.956043951,51073.8675,0,2
930485,HPC,930485,Salida,8280.978021978011,171506.956043951,51073.8675,0,2
958712,HPC,958712,Salida,8280.978021978011,171626.956043951,51073.8675,0,2
555674,FOODS,555674,Entrada,11228.0,171689.57142856636,51073.8675,0,2
958712,HPC,958712,Salida,8280.978021978011,171866.95604395098,51073.8675,0,2
958576,HPC,958576,Salida,8280.978021978011,172106.95604395098,51073.8675,0,2
959863,HPC,959863,Entrada,75538.71428571375,172159.57142856542,51073.8675,0,2
6081,FOODS,6081,Entrada,72497.26373626334,172313.53846153241,51073.8675,0,2
944846,HPC,944846,Salida,20581.0,172313.57142856636,51073.8675,0,2
975493,FOODS,975493,Salida,26941.0,172342.80219779714,51073.8675,0,2
117970,HPC,117970,Entrada,137159.75824175435,172390.5604395546,51073.8675,0,2
224670,HPC,224670,Salida,146823.80219779827,172885.60439559902,51073.8675,0,2
224670,HPC,224670,Salida,146823.80219779827,172885.60439559902,51073.8675,0,2
36397,FOODS,36397,Salida,52878.80219780248,172960.6043955984,51073.8675,0,2
224670,HPC,224670,Salida,146823.80219779827,173425.604395599,51073.8675,0,2
224670,HPC,224670,Salida,146823.80219779827,173425.604395599,51073.8675,0,2
224670,HPC,224670,Salida,146823.80219779827,173485.604395599,51073.8675,0,2
36397,FOODS,36397,Salida,52878.80219780248,173980.60439559835,51073.8675,0,2
36399,FOODS,36399,Salida,52878.80219780248,173980.60439559835,51073.8675,0,2
36399,FOODS,36399,Salida,52878.80219780248,174040.60439559835,51073.8675,0,2
156398,FOODS,156398,Salida,52878.80219780248,174145.59340658732,51073.8675,0,2
36399,FOODS,36399,Salida,52878.80219780248,174520.60439559832,51073.8675,0,2
156398,FOODS,156398,Salida,52878.80219780248,174580.60439559832,51073.8675,0,2
156407,FOODS,156407,Salida,52878.80219780248,174670.15384614773,51073.8675,0,2
156398,FOODS,156398,Salida,52878.80219780248,174700.6043955983,51073.8675,0,2
156407,FOODS,156407,Salida,52878.80219780248,174731.30769230158,51073.8675,0,2
156407,FOODS,156407,Salida,52878.80219780248,174852.83516482904,51073.8675,0,2
956596,HPC,956596,Entrada,144496.49999999668,174992.10989010485,51073.8675,0,2
224668,HPC,224668,Entrada,54316.692307692334,175179.93956043306,51073.8675,0,2
548078,AEROSOL,548078,Salida,81258.80219780194,175240.60439559884,51073.8675,0,2
930485,HPC,930485,Salida,81258.80219780194,175300.60439559884,51073.8675,0,2
554116,AEROSOL,554116,Entrada,36976.72527472563,175322.07692307164,51073.8675,0,2
975472,FOODS,975472,Entrada,107536.75824175686,175375.72527472008,51073.8675,0,2
956596,HPC,956596,Entrada,160456.88461538023,175414.9945054893,51073.8675,0,2
199913,FOODS,199913,Entrada,143956.97802197398,175486.96703296123,51073.8675,0,2
89687,FOODS,89687,Entrada,97157.04395604243,175547.08791208194,51073.8675,0,2
156407,FOODS,156407,Entrada,75437.20879120831,175609.2747252686,51073.8675,0,2
958582,HPC,958582,Entrada,68177.21978021984,175663.6813186753,51073.8675,0,2
918519,FOODS,918519,Entrada,154577.71428570943,175727.7032966973,51073.8675,0,2
560806,HPC,560806,Salida,88340.80219780054,176202.6043955978,51073.8675,0,2
560806,HPC,560806,Salida,88340.80219780054,176262.6043955978,51073.8675,0,2
560806,HPC,560806,Salida,88340.80219780054,176322.6043955978,51073.8675,0,2
560806,HPC,560806,Salida,88340.80219780054,176742.60439559777,51073.8675,0,2
948892,HPC,948892,Salida,88340.80219780054,176802.60439559777,51073.8675,0,2
948892,HPC,948892,Salida,88340.80219780054,176862.60439559774,51073.8675,0,2
553292,HPC,553292,Salida,49641.0,177282.80219779583,51073.8675,0,2
24841,FOODS,24841,Salida,46461.0,177342.802197796,51073.8675,0,2
975474,FOODS,975474,Salida,75261.0,177402.80219779644,51073.8675,0,2
224668,HPC,224668,Entrada,55878.6868131869,177407.89560438896,51073.8675,0,2
52428,FOODS,52428,Entrada,36498.70329670341,177474.373626368,51073.8675,0,2
